Normal,Simple1,SARI_1,METEOR_1,ROUGE_F_1,BLEU_1,Simple2,SARI_2,METEOR_2,ROUGE_F_2,BLEU_2
"A quel punto, Effy nascose tutte le torce e fece dei rumori sinistri finché tutti si spaventarono e strillarono e la costrinsero a restituire le torce","A quel punto, Effy nascose tutte le torce e fece dei rumori sin dall ’ inizio, e così fece i torce",21.210092224024113,0.4527,0.5,46.4,"A quel punto, Effy nascose tutte le torce e fece dei rumori sin dall ’ inizio, e così fece i torce",21.210092224024113,0.4527,0.5,46.4
Non si tratta assolutamente della stessa cosa,Non si tratta di poca cosa,91.66666666666667,0.9977,1.0,100.0,Non si tratta di poca cosa,91.66666666666667,0.9977,1.0,100.0
"Già , come faccio a dir- lo",E soprattutto come fare a dir - lo,57.707431457431454,0.8294,1.0,54.1,E soprattutto come fare a dir - lo,57.707431457431454,0.8294,1.0,54.1
è una questione di rispetto,è anche una questione di rispetto,91.66666666666667,0.9977,1.0,100.0,è anche una questione di rispetto,91.66666666666667,0.9977,1.0,100.0
"Egli affermò che l'escissione doveva essere radicale e che tutto il tessuto malato doveva essere rimosso, il che includeva l'uso dell'amputazione o la rimozione delle vene che correvano in direzione del tumore","Egli afferma che l'astensione doveva essere radicale e che tutto il tessuto malato doveva essere isolato, il che significava l'uso dell'amputazione o la sparimento delle vene che correvano in direzione del tumore",46.01203065297303,0.7606,0.6866,59.0,"Egli afferma che l'astensione doveva essere radicale e che tutto il tessuto malato doveva essere isolato, il che significava l'uso dell'amputato o della rimuoveva in direzione del tumore",37.04911427634784,0.6022,0.5079,41.6
Questo è un altro punto importante,Questo è un altro punto importante,33.333333333333336,0.9977,1.0,100.0,Questo è un altro punto incerto,28.792688792688793,0.83,0.75,76.0
Invece è proprio vero il contrario,è vero tutto il contrario,83.33333333333333,0.996,1.0,100.0,è vero tutto il contrario,83.33333333333333,0.996,1.0,100.0
La Commissione unanime esprime quindi il seguente giudizio complessivo : appena sufficiente,La Commissione unanime esprime quindi il seguente giudizio complessivo : sufficiente,63.492063492063494,0.8399,0.8421,81.6,La Commissione unanime esprime quindi il seguente giudizio complessivo : sufficiente,63.492063492063494,0.8399,0.8421,81.6
Cosa si può fare per migliorare il mondo,Cosa possiamo fare per migliorare il mondo,100.0,0.9985,1.0,100.0,Cosa possiamo fare per migliorare il mondo,100.0,0.9985,1.0,100.0
Quali sono i passaggi più spettacolari,Quali sono i passi più difficili,42.63888888888889,0.5773,0.4444,30.2,Quali sono i passi principali,46.031746031746025,0.5889,0.5,39.8
36 Il lavoratore ha diritto ad una retribuzione proporzionata alla quantità e qualità del suo lavoro e in ogni caso sufficiente ad assicurare a sé e alla famiglia un' esistenza libera e dignitosa,36 - Il lavoratore ha diritto ad una retribuzione proporzionata alla quantità e qualità del suo lavoro e in ogni caso sufficientemente ad assicurare a sé e alla sua famiglia un'esistenza libera e dignitosa,82.19043210603705,0.9217,1.0,89.4,36 - Il lavoratore ha diritto ad una retribuzione proporzionata alla quantità e qualità del suo lavoro e in ogni caso sufficientemente ad assicurare a sé e alla sua famiglia un'esistenza libera e dignitosa,82.19043210603705,0.9217,1.0,89.4
"Qual è la sua ricetta , allora",La sua ricetta qual è,42.21861471861472,0.8203,0.5714,24.7,La sua ricetta qual è,42.21861471861472,0.8203,0.5714,24.7
La proposta è stata accolta,La proposta fu accolta unanimemente,59.72222222222222,0.75,0.5,42.7,La proposta fu accolta unanimemente,59.72222222222222,0.75,0.5,42.7
"Domanda utilizzando esclusivamente il modello 47754 indirizzato alla Giunta comunale di competenza, con l'indicazione dettagliata dell'oggetto e delle argomentazioni a sostegno del ricorso medesimo e a controdeduzione dei motivi contenuti nel provvedimento di primo grado",domandata esclusivamente con il modello 475 di competenza dell'oggetto e indirizzato alla Giunta comunale di competenza del provvedimento medesimo e a contro le argomentazione espresse dal provvedimento medesimo,17.01543455670814,0.4175,0.3125,19.6,domandata esclusivamente con il modello 475 di competenza dell'oggetto e indirizzato alla Giunta comunale di competenza del provvedimento medesimo e a contro le argomentazione espresse dal provvedimento medesimo,17.01543455670814,0.4175,0.3125,19.6
Vi era tuttavia un rovescio della medaglia,È il rovescio della medaglia,91.66666666666667,0.996,1.0,100.0,È il rovescio della medaglia,91.66666666666667,0.996,1.0,100.0
E quello dei laziali non è un caso isolato,E non è un caso,81.3059163059163,0.8441,0.8571,81.9,E non è un caso,81.3059163059163,0.8441,0.8571,81.9
"articolo 37 , aggiungere il seguente : « Art",Dopo l'articolo 37 aggiungere il seguente : « Art,35.299145299145295,0.4733,0.7143,18.9,Dopo l'articolo 37 aggiungere il seguente : « Art,35.299145299145295,0.4733,0.7143,18.9
Non si capisce più niente,Non capire più niente,50.0,0.5215,0.2857,27.5,Non capisce più niente,39.92063492063492,0.5215,0.2857,27.5
"In definitiva , quindi , l' appello deve essere rigettato",L'appello deve essere rigettato,43.75,0.5077,1.0,46.3,L'appello deve essere rigettato,43.75,0.5077,1.0,46.3
Ma forse il problema è un altro,Ma il problema principale è un altro,28.240740740740737,0.1429,0.0,6.6,Ma il problema principale è un altro,28.240740740740737,0.1429,0.0,6.6
"La seduta , sospesa alle 9.35 , riprende alle 20",La seduta sospesa alle 15 riprende alle 15. 35,52.07362082362082,0.7182,0.75,31.2,La seduta sospesa alle 15. 30 riprende alle 14. 35,51.009407259407254,0.7011,0.5882,25.2
È stata una cosa da nulla,È stata una cosa tremenda,38.61111111111111,0.535,0.0,20.8,È stata una cosa tremenda,38.61111111111111,0.535,0.0,20.8
