Normal,Simple1,SARI_1,METEOR_1,ROUGE_F_1,BLEU_1,Simple2,SARI_2,METEOR_2,ROUGE_F_2,BLEU_2
Non è mica una novità da poco,Non è questo certo una novità,35.5026455026455,0.7353,0.2857,23.0,Non è questo certo una novità,35.5026455026455,0.7353,0.2857,23.0
"A quel punto, Effy nascose tutte le torce e fece dei rumori sinistri finché tutti si spaventarono e strillarono e la costrinsero a restituire le torce","A quel punto, Effy nascose tutte le torce e fece dei rumori sinistri finché tutti si spaventarono e cominciarono a piangere",27.323078812440514,0.7445,0.7556,68.9,"A quel punto, Effy nascose tutte le torce e fece dei rumori sinistri finché tutti si spaventarono e cominciarono a piangere",27.323078812440514,0.7445,0.7556,68.9
Non si tratta assolutamente della stessa cosa,Non si tratta di poca cosa,91.66666666666667,0.9977,1.0,100.0,Non si tratta di poca cosa,91.66666666666667,0.9977,1.0,100.0
"Già , come faccio a dir- lo",E soprattutto come fare a dir - lo,57.707431457431454,0.8294,1.0,54.1,E soprattutto come fare a dir - lo,57.707431457431454,0.8294,1.0,54.1
è una questione di rispetto,è anche una questione di rispetto,91.66666666666667,0.9977,1.0,100.0,è anche una questione di rispetto,91.66666666666667,0.9977,1.0,100.0
"Egli affermò che l'escissione doveva essere radicale e che tutto il tessuto malato doveva essere rimosso, il che includeva l'uso dell'amputazione o la rimozione delle vene che correvano in direzione del tumore","Egli affermò che l'uscissione doveva essere radicale e che tutto il tessuto malato doveva essere isolato, il che significava l'uso dell'amputare o la rimuoveva in direzione del tumore",39.46777387361265,0.6773,0.6032,45.8,"Egli affermò che l'uscissione doveva essere radicale e che tutto il tessuto malato doveva essere isolato, il che significava l'uso dell'amputare o la rimuoveva in direzione del tumore",39.46777387361265,0.6773,0.6032,45.8
Questo è un altro punto importante,Questo è un altro punto incerto,28.792688792688793,0.83,0.75,76.0,Questo è un altro punto incerto,28.792688792688793,0.83,0.75,76.0
Invece è proprio vero il contrario,È vero proprio il contrario,49.074074074074076,0.75,0.3333,23.6,È vero proprio il contrario,49.074074074074076,0.75,0.3333,23.6
La Commissione unanime esprime quindi il seguente giudizio complessivo : appena sufficiente,La Commissione unanime esprime il seguente giudizio complessivo : sufficiente,44.85271672771673,0.7585,0.6667,53.9,La Commissione unanime esprime quindi il seguente giudizio complessivo : sufficiente,63.492063492063494,0.8399,0.8421,81.6
Cosa si può fare per migliorare il mondo,Cosa possiamo fare per migliorare il mondo,100.0,0.9985,1.0,100.0,Cosa possiamo fare per migliorare il mondo,100.0,0.9985,1.0,100.0
Quali sono i passaggi più spettacolari,Quali sono i passi principali,46.031746031746025,0.5889,0.5,39.8,Quali sono i passi principali,46.031746031746025,0.5889,0.5,39.8
36 Il lavoratore ha diritto ad una retribuzione proporzionata alla quantità e qualità del suo lavoro e in ogni caso sufficiente ad assicurare a sé e alla famiglia un' esistenza libera e dignitosa,36 - Il lavoratore ha diritto ad una retribuzione proporzionata alla quantità e qualità del suo lavoro e in ogni caso sufficientemente ad assicurare a sé e alla sua famiglia un'esistenza libera e dignitosa,82.19043210603705,0.9217,1.0,89.4,36 - Il lavoratore ha diritto ad una retribuzione proporzionata alla quantità e qualità del suo lavoro e in ogni caso sufficientemente ad assicurare a sé e alla sua famiglia un'esistenza libera e dignitosa,82.19043210603705,0.9217,1.0,89.4
"Qual è la sua ricetta , allora",La sua ricetta qual è,42.21861471861472,0.8203,0.5714,24.7,La sua ricetta qual è,42.21861471861472,0.8203,0.5714,24.7
La proposta è stata accolta,La proposta fu accolta unanimemente,59.72222222222222,0.75,0.5,42.7,La proposta fu accolta unanimemente,59.72222222222222,0.75,0.5,42.7
"Domanda utilizzando esclusivamente il modello 47754 indirizzato alla Giunta comunale di competenza, con l'indicazione dettagliata dell'oggetto e delle argomentazioni a sostegno del ricorso medesimo e a controdeduzione dei motivi contenuti nel provvedimento di primo grado",domandare esclusivamente il modello 47454 indirizzato alla Giunta comunale di competenza dell'oggetto e quindi le argomentazione a supporto del ricorso medesimo e a favore del ricorrente,18.003679754514014,0.4286,0.3871,24.6,domandare esclusivamente il modello 47454 indirizzato alla Giunta comunale di competenza dell'oggetto e quindi le argomentazione a supporto del ricorso medesimo e a favore del ricorrente,18.003679754514014,0.4286,0.3871,24.6
Vi era tuttavia un rovescio della medaglia,È il rovescio della medaglia,91.66666666666667,0.996,1.0,100.0,È tuttavia presente anche il rovescio della medaglia,68.65079365079366,0.9132,0.6667,36.6
E quello dei laziali non è un caso isolato,E non è un caso,81.3059163059163,0.8441,0.8571,81.9,E non è un caso,81.3059163059163,0.8441,0.8571,81.9
"articolo 37 , aggiungere il seguente : « Art",Dopo l'articolo 37 aggiungere il seguente : « Art,35.299145299145295,0.4733,0.7143,18.9,Dopo l'articolo 37 aggiungere il seguente : « Art,35.299145299145295,0.4733,0.7143,18.9
Non si capisce più niente,Non voglio capire più niente,50.0,0.5111,0.25,23.6,Non voglio capire più niente,50.0,0.5111,0.25,23.6
"In definitiva , quindi , l' appello deve essere rigettato",L'appello deve essere rigettato,43.75,0.5077,1.0,46.3,L'appello deve essere rigettato,43.75,0.5077,1.0,46.3
Ma forse il problema è un altro,Il vero problema sono sempre gli altri,75.0,0.9985,1.0,100.0,Il vero problema sono sempre gli altri,75.0,0.9985,1.0,100.0
"La seduta , sospesa alle 9.35 , riprende alle 20",La seduta sospesa alle 10. 35 riprende alle 14. 35,51.16092241092241,0.7011,0.4706,25.2,La seduta sospesa alle 10. 35 riprende alle 14. 35,51.16092241092241,0.7011,0.4706,25.2
È stata una cosa da nulla,È stata una cosa strana,38.61111111111111,0.535,0.0,20.8,È stata una cosa strana,38.61111111111111,0.535,0.0,20.8
